Section ID,Section,HS2 ID,HS2,Trade Value,Share,Year
1,Animal Products,103,"Fish, Crustaceans & Molluscs",45824824.0,0.0849486569490166,2020
1,Animal Products,104,"Edible products of animal origin, n.e.s.",427931599.0,0.7932865077909554,2020
1,Animal Products,105,"Animal originated products, n.e.s.",21669163.0,0.0401696315093174,2020
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",6286042.0,0.0116528723694631,2020
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",197973183.0,0.3669966306422016,2020
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",261006612.0,0.4838460731286845,2020
2,Vegetable Products,209,"Coffee, tea, mate & spices",14988182.0,0.0277846333028453,2020
2,Vegetable Products,210,Cereals,10731274916.0,19.893309169389752,2020
2,Vegetable Products,211,Products of the milling industry,166668128.0,0.3089642773053923,2020
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2009963324.0,3.726008525217276,2020
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",1136511.0,0.0021068293259082,2020
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",50310537.0,0.093264134490376,2020
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",5802670090.0,10.756812309060471,2020
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",30602146.0,0.0567293221346081,2020
4,Foodstuffs,417,Sugars & confectioneries,257041297.0,0.476495293480741,2020
4,Foodstuffs,418,Cocoa & cocoa preparations,201803093.0,0.3740964006431865,2020
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",318082121.0,0.5896509057720464,2020
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",177515605.0,0.3290729983434775,2020
4,Foodstuffs,421,Miscellaneous edible preparations,167872014.0,0.3111960043452981,2020
4,Foodstuffs,422,"Beverages, spirits, & vinegar",257513093.0,0.477369894473293,2020
4,Foodstuffs,423,Food residues & wastes; animal fodder,1649598434.0,3.0579751157036874,2020
4,Foodstuffs,424,Tobacco & substitutes,604454164.0,1.1205186389595445,2020
1,Animal Products,101,Live animals,50743617.0,0.0710607372511985,2021
1,Animal Products,102,Meat & edible offal,832305261.0,1.1655500526245737,2021
1,Animal Products,103,"Fish, Crustaceans & Molluscs",60031976.0,0.084068040975602,2021
1,Animal Products,104,"Edible products of animal origin, n.e.s.",377746787.0,0.5289919553525609,2021
1,Animal Products,105,"Animal originated products, n.e.s.",35368657.0,0.0495298323334886,2021
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",8446787.0,0.0118287766444366,2021
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",207082396.0,0.2899956408606947,2021
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",373574862.0,0.5231496428848331,2021
2,Vegetable Products,209,"Coffee, tea, mate & spices",16622654.0,0.0232781602523837,2021
2,Vegetable Products,210,Cereals,13384486122.0,18.74346977586866,2021
2,Vegetable Products,211,Products of the milling industry,159413618.0,0.2232408703337196,2021
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2278388703.0,3.190627522275008,2021
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",3397630.0,0.0047579992712539,2021
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",19060478.0,0.0266920590039974,2021
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",7014878355.0,9.823549386197175,2021
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",35222081.0,0.0493245691055375,2021
4,Foodstuffs,417,Sugars & confectioneries,256588607.0,0.3593235299659076,2021
4,Foodstuffs,418,Cocoa & cocoa preparations,225799852.0,0.3162073360740428,2021
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",409982047.0,0.5741338170587154,2021
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",202727784.0,0.2838974957646737,2021
4,Foodstuffs,421,Miscellaneous edible preparations,187858285.0,0.2630744322156966,2021
4,Foodstuffs,422,"Beverages, spirits, & vinegar",354691631.0,0.4967057984000246,2021
4,Foodstuffs,423,Food residues & wastes; animal fodder,1795509407.0,2.5144092941360934,2021
4,Foodstuffs,424,Tobacco & substitutes,591337134.0,0.82810125076521,2021
1,Animal Products,101,Live animals,43487971.0,0.0871580101360856,2022
1,Animal Products,102,Meat & edible offal,957647160.0,1.919303636356675,2022
1,Animal Products,103,"Fish, Crustaceans & Molluscs",45303438.0,0.0907965448285349,2022
1,Animal Products,104,"Edible products of animal origin, n.e.s.",460747522.0,0.9234240243733683,2022
1,Animal Products,105,"Animal originated products, n.e.s.",21454601.0,0.0429990245216009,2022
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",5263895.0,0.0105498279918667,2022
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",153922213.0,0.3084888416804437,2022
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",367454863.0,0.7364481243309318,2022
2,Vegetable Products,209,"Coffee, tea, mate & spices",12400352.0,0.0248526197119435,2022
2,Vegetable Products,210,Cereals,10558913685.0,21.16203365715276,2022
2,Vegetable Products,211,Products of the milling industry,136669435.0,0.2739110546459639,2022
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",4448328717.0,8.915280949872937,2022
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",2672523.0,0.0053562348706248,2022
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",34389486.0,0.0689229481265698,2022
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",6402101205.0,12.831005652520233,2022
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",35769181.0,0.0716881144019683,2022
4,Foodstuffs,417,Sugars & confectioneries,296127351.0,0.593494478278377,2022
4,Foodstuffs,418,Cocoa & cocoa preparations,150575094.0,0.3017805905245394,2022
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",260677939.0,0.522447240631574,2022
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",242146647.0,0.4853070729293199,2022
4,Foodstuffs,421,Miscellaneous edible preparations,127247094.0,0.2550269247705173,2022
4,Foodstuffs,422,"Beverages, spirits, & vinegar",209714210.0,0.4203064162469476,2022
4,Foodstuffs,423,Food residues & wastes; animal fodder,1172945404.0,2.3508014988997084,2022
4,Foodstuffs,424,Tobacco & substitutes,188138155.0,0.3770639752421296,2022
1,Animal Products,101,Live animals,55230742.0,0.1368937332985881,2023
1,Animal Products,102,Meat & edible offal,916605961.0,2.271879888288122,2023
1,Animal Products,103,"Fish, Crustaceans & Molluscs",37285690.0,0.0924155120478706,2023
1,Animal Products,104,"Edible products of animal origin, n.e.s.",417149346.0,1.0339374277644953,2023
1,Animal Products,105,"Animal originated products, n.e.s.",18596610.0,0.046093158943942,2023
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",4269928.0,0.0105833520186307,2023
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",169564435.0,0.4202787741257539,2023
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",288531040.0,0.715146851333706,2023
2,Vegetable Products,209,"Coffee, tea, mate & spices",11123012.0,0.0275692591311736,2023
2,Vegetable Products,210,Cereals,9527337167.0,23.614253691993213,2023
2,Vegetable Products,211,Products of the milling industry,160925513.0,0.3988665272242854,2023
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",3193142516.0,7.914454597942696,2023
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",2450889.0,0.0060747209427395,2023
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",46898833.99999999,0.1162424447169432,2023
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",5982395165.0,14.82783642856497,2023
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",44280813.0,0.1097534739813319,2023
4,Foodstuffs,417,Sugars & confectioneries,618708004.0,1.533516397249883,2023
4,Foodstuffs,418,Cocoa & cocoa preparations,198527919.0,0.4920670447612258,2023
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",318149901.0,0.7885595253539456,2023
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",202873712.0,0.5028384341427568,2023
4,Foodstuffs,421,Miscellaneous edible preparations,163028470.0,0.4040788713694428,2023
4,Foodstuffs,422,"Beverages, spirits, & vinegar",317985513.0,0.7881520767806585,2023
4,Foodstuffs,423,Food residues & wastes; animal fodder,1468038636.0,3.638649097066397,2023
4,Foodstuffs,424,Tobacco & substitutes,70649825.0,0.1751111419278402,2023
4,Foodstuffs,424,Tobacco & substitutes,7064908025.0,0.1751111419278402,2024
4,Foodstuffs,424,Tobacco & substitutes,7060009825.0,0.1751111419278402,2025
